nome,significado,origem,url
Hubert,Variante de Humberto.,Germânica,https://www.dicionariodenomesproprios.com.br/hubert/
Huberto,"Esperto, inteligente.",Germânica,https://www.dicionariodenomesproprios.com.br/huberto/
Hudson,"Significa “filho de Ricardo” ou “filho de Hugo”; “filho do príncipe forte”, “filho do príncipe corajoso” ou “filho do pensador”.
Hudson é um nome patronímico de origem inglesa.",Inglesa,https://www.dicionariodenomesproprios.com.br/hudson/
Hugh,"Significa “coração”, “mente”, “espírito”; “o pensador” ou “inteligente”.
Esse nome masculino tem origem no elemento germânico hug, que significa “coração"", ""espírito"", ""mente”. Há autores que também o traduzem como “o pensador” ou “inteligente”.","Inglesa, Germânica, Americana",https://www.dicionariodenomesproprios.com.br/hugh/
Hugo,"Significa “coração”, “mente”, “espírito”, “o pensador” ou “inteligente”.
Hugo tem origem no germânico Hugi, derivado do elemento hug, que significa “coração"", ""espírito"", ""mente”. Há autores que também o traduzem como “o pensador” ou “inteligente”.",Germânica,https://www.dicionariodenomesproprios.com.br/hugo/
Hugo Henrique,"Significa “o que governa a casa com o coração” ou “o que governa o lar com inteligência”.
É um nome formado pela união de dois nomes de origem germânica, Hugo e Henrique.",Germânica,https://www.dicionariodenomesproprios.com.br/hugo-henrique/
Hugo Leonardo,"Significa “aquele que tem o espírito valente como um leão”, “o pensador forte como um leão”.
É um nome composto por dois nomes de origem germânica, Hugo e Leonardo.",Germânica,https://www.dicionariodenomesproprios.com.br/hugo-leonardo/
Humberto,"Significa ""brilhante pela força"", ""famoso pela força"".
Tem origem no germânico Hunberct, junção dos elementos huni que significa ""gigante, força"" e berth que quer dizer ""brilhante, ilustre, famoso"", e significa ""brilhante pela força, famoso pela força"".",Germânica,https://www.dicionariodenomesproprios.com.br/humberto/
Hunter,"Significa “caçador”.
Tem origem na palavra inglesa hunter, derivada do inglês antigo hunta, que quer dizer literalmente “caçador”.",Inglesa,https://www.dicionariodenomesproprios.com.br/hunter/
Hur,Viveu na mesma época de Moisés.,Bíblica,https://www.dicionariodenomesproprios.com.br/hur/
Hurassí,Nuvem.,Tupi,https://www.dicionariodenomesproprios.com.br/hurassi/
Iaco,Filho de Júpiter e Ceres.,Grega,https://www.dicionariodenomesproprios.com.br/iaco/
Iago,"Significa “aquele que vem do calcanhar” ou “que Deus o proteja”.
Iago surgiu a partir do latim Iacobus, uma variante espanhola e galesa de Jacó, nome originado a partir do hebraico Yaaqobh, que está associado ao aramaico iqbá, ao acadiano iqbu e ao árabe aqib, e que quer dizer “calcanhar”.","Hebraica, Espanhola, Galês",https://www.dicionariodenomesproprios.com.br/iago/
Iakopa,Vencedor.,Havaiana,https://www.dicionariodenomesproprios.com.br/iakopa/
Iamana,"Tipo de flauta, feita de bambu.",Indígena,https://www.dicionariodenomesproprios.com.br/iamana/
Íamo,"Filho de Apolo, que foi abandonado após o nascimento e alimentado por duas serpentes, com mel de abelha.",Grega,https://www.dicionariodenomesproprios.com.br/iamo/
Ian,"Significa ""Deus é gracioso"", ""presente de Deus"", ""graça de Deus"" ou mesmo ""Deus perdoa"".
Ian é uma variação escocesa do nome João, que vem do hebraico Iohanan ou Yehokhanan, derivado de Yah “Javé"", ""Jeová"", ""Deus” e hannah “graça”.",Escocesa,https://www.dicionariodenomesproprios.com.br/ian/
Iataí,Tipo de abelha.,Indígena,https://www.dicionariodenomesproprios.com.br/iatai/
Ibá,Fruta saborosa.,Tupi,https://www.dicionariodenomesproprios.com.br/iba/
Ibacém,Fruto adocicado.,Indígena,https://www.dicionariodenomesproprios.com.br/ibacem/
Ibanêz,Adaptado de João.,Latina,https://www.dicionariodenomesproprios.com.br/ibanez/
Ibaque,Espaço ilimitado e indefinido onde se movem os astros.,Indígena,https://www.dicionariodenomesproprios.com.br/ibaque/
Ibaré,O fruto que caiu da árvore.,Indígena,https://www.dicionariodenomesproprios.com.br/ibare/
Ibaté,O ponto mais alto.,Indígena,https://www.dicionariodenomesproprios.com.br/ibate/
Iberê,"Significado “rio que se arrasta” ou “rio rasteiro”.
Iberê é um nome de origem indígena que nasce como um hipocorístico (termo afetivo) de Itiberê.","Tupi, Indígena",https://www.dicionariodenomesproprios.com.br/ibere/
Ibiaçu,Pedaço grande de terra.,Indígena,https://www.dicionariodenomesproprios.com.br/ibiacu/
Ibiraci,Madeira com abelhas.,Indígena,https://www.dicionariodenomesproprios.com.br/ibiraci/
Ibirajá,Planta que dá frutos.,Indígena,https://www.dicionariodenomesproprios.com.br/ibiraja/
Ibirajara,Dono da arma indígena.,Indígena,https://www.dicionariodenomesproprios.com.br/ibirajara/
Ibiri,Tremor de terra.,Indígena,https://www.dicionariodenomesproprios.com.br/ibiri/
Ibrahim,"Significa “pai ilustre”, “pai sublime” ou “pai das multidões”.
Tem origem no nome hebraico Abraham, inicialmente Abram (o mesmo que Abraão, em português).","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/ibrahim/
Ibraim,"Significa “pai das multidões” ou “pai de muitos”.
É uma variante gráfica de Ibrahim, forma árabe do nome Abraão, que tem origem no hebraico Abraham, composto pelos elementos abram, que quer dizer “pai elevado” e hamon, que significa “muitos, multidão”.","Hebraica, Árabe",https://www.dicionariodenomesproprios.com.br/ibraim/
Ibura,Nascente de água.,Indígena,https://www.dicionariodenomesproprios.com.br/ibura/
Icanor,Derivado de ícaro.,Grega,https://www.dicionariodenomesproprios.com.br/icanor/
Icário,"Filho de ébalo, rei de esparta.",Grega,https://www.dicionariodenomesproprios.com.br/icario/
Ícaro,"Significa ""seguidor"".
Ícaro é um nome derivado do grego Ikaros, que provavelmente significa “o seguidor”. A versão do nome em latim é Icarus, e em etrusco é Vicare.","Grega, Mitológica",https://www.dicionariodenomesproprios.com.br/icaro/
Icém,Água adocicada.,Indígena,https://www.dicionariodenomesproprios.com.br/icem/
Icer,Aquele que possui valentia.,Grega,https://www.dicionariodenomesproprios.com.br/icer/
Ichiro,"Significa ""primeiro rapaz"", ""primeiro do sexo masculino"" ou ""este rapaz tem conhecimento"".
Esse nome japonês masculino é formado pelos seguintes kanjis:",Japonesa,https://www.dicionariodenomesproprios.com.br/ichiro/
Icílio,Um dos cinco primeiros tribunos de Roma.,Latina,https://www.dicionariodenomesproprios.com.br/icilio/
Icrá,Aquele que possui valentia.,Grega,https://www.dicionariodenomesproprios.com.br/icra/
Ictino,Grande arquiteto grego.,Grega,https://www.dicionariodenomesproprios.com.br/ictino/
Idalino,Aquele que viu o sol.,Latina,https://www.dicionariodenomesproprios.com.br/idalino/
Idálio,Sol reluzente.,Latina,https://www.dicionariodenomesproprios.com.br/idalio/
Idário,Variante ortográfica de Idálio.,Latina,https://www.dicionariodenomesproprios.com.br/idario/
Idmon,Pai de aracné.,Grega,https://www.dicionariodenomesproprios.com.br/idmon/
Idomeneu,"Rei de Creta, neto de Minos, foi um dos pretendentes de Helena de Tróia.",Grega,https://www.dicionariodenomesproprios.com.br/idomeneu/
Idomeu,Vidente.,Latina,https://www.dicionariodenomesproprios.com.br/idomeu/
Idril,Faísca de esplendor.,Sânscrita,https://www.dicionariodenomesproprios.com.br/idril/
Ifigênio,Que nasceu com o poder.,Grega,https://www.dicionariodenomesproprios.com.br/ifigenio/
Igaci,Lugar para passar no rio.,Indígena,https://www.dicionariodenomesproprios.com.br/igaci/
Igapi,Chuva miúda.,Indígena,https://www.dicionariodenomesproprios.com.br/igapi/
Iglesias,Referente a igrejas.,Latina,https://www.dicionariodenomesproprios.com.br/iglesias/
Igor,"Significa ""o que trabalha a terra"", ""agricultor"" ou “guerreiro do deus Yngvi”.
Igor é considerado uma variante russa de Jorge, nome de origem grega.","Grega, Russa, Nórdica",https://www.dicionariodenomesproprios.com.br/igor/
Igor Felipe,"Significa “agricultor amigo dos cavalos” ou “guerreiro do deus Yngvi amigo dos cavalos”.
É um nome composto por dois nomes de origens distintas, Igor e Felipe.","Grega, Russa, Nórdica",https://www.dicionariodenomesproprios.com.br/igor-felipe/
Iguaçu,Local com grande quantidade de água.,Tupi,https://www.dicionariodenomesproprios.com.br/iguacu/
Iguatemi,Rio ondulante.,Tupi,https://www.dicionariodenomesproprios.com.br/iguatemi/
Ihilane,Aquele que sabe muito.,Havaiana,https://www.dicionariodenomesproprios.com.br/ihilane/
Ihilani,O que sabe muito.,Havaiana,https://www.dicionariodenomesproprios.com.br/ihilani/
Ikaika,Forte urso.,Havaiana,https://www.dicionariodenomesproprios.com.br/ikaika/
Ilah,Exaltado.,Hebraica,https://www.dicionariodenomesproprios.com.br/ilah/
Ildefonso,Pronto para o combate.,Teutônica,https://www.dicionariodenomesproprios.com.br/ildefonso/
Ilmar,"Significa “célebre na batalha”, “famoso na batalha”.
O nome surgiu através de Hilmar, o mesmo que Hildemar, que tem origem no germânico Hildemar, composto pela união dos elementos hild, que quer dizer “batalha” e mar, que significa “célebre, famoso, afamado”.",Germânica,https://www.dicionariodenomesproprios.com.br/ilmar/
Ilo,Rei de tróia.,Grega,https://www.dicionariodenomesproprios.com.br/ilo/
Iluminato,"Claro, brilhante.",Latina,https://www.dicionariodenomesproprios.com.br/iluminato/
Imael,"Sobrinho de Calisto. Significa ""A Honra de Jesus"".",Bíblica,https://www.dicionariodenomesproprios.com.br/imael/
Imamaiah,Anjo protetor das mães.,Gótica,https://www.dicionariodenomesproprios.com.br/imamaiah/
Inácio,"Significa ""filho"", ou ""ardente"", ""o que é como o fogo"".
É uma nome de origem incerta, que possivelmente surgiu através do grego Ignátios, que corresponde ao latim Gnatus, que quer dizer ""filho"".","Grega, Latina, Etrusca",https://www.dicionariodenomesproprios.com.br/inacio/
Inalécio,Aquele que tem espírito forte.,Grega,https://www.dicionariodenomesproprios.com.br/inalecio/
Inandê,"Cocar, adorno de cabeça.",Tupi,https://www.dicionariodenomesproprios.com.br/inande/
Inca,Filho do sol.,Peruana,https://www.dicionariodenomesproprios.com.br/inca/
Ingo,Celebridade.,Teutônica,https://www.dicionariodenomesproprios.com.br/ingo/
Ingomar,Esplendor divino.,Latina,https://www.dicionariodenomesproprios.com.br/ingomar/
Inocêncio,Significado literal.,Latina,https://www.dicionariodenomesproprios.com.br/inocencio/
Ioshua,Deus da salvação.,Hebraica,https://www.dicionariodenomesproprios.com.br/ioshua/
Ipojuca,Pântano.,Indígena,https://www.dicionariodenomesproprios.com.br/ipojuca/
Ipupiara,Deus raivoso da águas.,Tupi,https://www.dicionariodenomesproprios.com.br/ipupiara/
Iraê,Gosto de mel.,Tupi,https://www.dicionariodenomesproprios.com.br/irae/
Iramaia,Progenitora do mel.,Indígena,https://www.dicionariodenomesproprios.com.br/iramaia/
Iran,"Significa “nativo(a) do Irã”.
Embora não seja possível confirmar qual o étimo de Iran, estudiosos da onomástica indicam a possibilidade de esse ser um nome feminino de origem persa.",Persa,https://www.dicionariodenomesproprios.com.br/iran/
Irapuã,Colméia.,Indígena,https://www.dicionariodenomesproprios.com.br/irapua/
Ireneu,"Significa pacífico e indica uma pessoa dotada de gênio forte, que tenta impor suas idéias ao invés de dialogar. Isso pode lhe causar problemas. Mas, como tem bom caráter, sempre conserva os amigos.",Grega,https://www.dicionariodenomesproprios.com.br/ireneu/
Irineu,"Significa “aquele que é pacífico”.
Tem origem no nome grego Eirenaîos, derivado a partir do adjetivo eirenaîos, que quer dizer literalmente “pacífico”.",Grega,https://www.dicionariodenomesproprios.com.br/irineu/
Iriri,Molusco.,Indígena,https://www.dicionariodenomesproprios.com.br/iriri/
Irving,"Significa ""água verde"".
Esse nome masculino, que também é utilizado como sobrenome, tem origem a partir de um sobrenome escocês toponímico.",Escocesa,https://www.dicionariodenomesproprios.com.br/irving/
Isac,"Significa ""sorridente"", ""ele ri"", ""filho da alegria"".
Isac é uma maneira diferente de escrever o nome Isaque, que se assemelha um pouco à versão inglesa do nome, Isaac.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/isac/
Isaía,Deus é minha salvação.,Hebraica,https://www.dicionariodenomesproprios.com.br/isaia/
Isaiah,"Significa ""salvação do Senhor"", ""Jeová é salvação"", ""o Eterno salva"".
Tem origem no hebraico Yesha'yahu que deriva dos elementos yesha, yeshua que significa ""salvação"" e yahweh que quer dizer ""Senhor, Jeová, Deus"" e significa ""salvação do Senhor, o Eterno salva"".",Hebraica,https://www.dicionariodenomesproprios.com.br/isaiah/
Isaías,"Significa ""salvação do Senhor"", ""Jeová é salvação"", ""o Eterno salva"".
Tem origem no hebraico Yesha'yahu​ que deriva dos elementos yesha, yeshua que significa ""salvação"" e yahweh​ que quer dizer ""Senhor, Jeová, Deus"" e significa ""salvação do Senhor, o Eterno salva"".","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/isaias/
Isao,"Corajoso , de méritos.",Japonesa,https://www.dicionariodenomesproprios.com.br/isao/
Isaquias,"Significa ""riso"", ""ele ri"" ou ""filho da alegria"".
Isaquias é uma versão brasileira dos nomes de origem hebraica Isaque e Isaac.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/isaquias/
Isar,O puro.,Hebraica,https://www.dicionariodenomesproprios.com.br/isar/
Isauro,Igual ao ouro.,Latina,https://www.dicionariodenomesproprios.com.br/isauro/
Iseu,"Igual, idêntico.",Grega,https://www.dicionariodenomesproprios.com.br/iseu/
Isidoro,"Significa ""dádiva de Ísis"", ""presente da deusa Ísis"".
Tem origem do grego Isídoros, forma pela união das palavras Isis, nome de deusa Ísis e dôron, que quer dizer ""dádiva, dom, presente"" e significa ""dádiva de Ísis"".",Grega,https://www.dicionariodenomesproprios.com.br/isidoro/
Isidro,"Significa ""dádiva de Ísis"", ""presente da deusa Ísis"".
Esse nome masculino é a variante de Isidoro, o qual tem origem no grego Isídoros, formado pela união das palavras Isis, nome de deusa Ísis e dôron, que quer dizer ""dádiva, dom, presente"".",Grega,https://www.dicionariodenomesproprios.com.br/isidro/
Ismail,"Significa “Deus ouve”, “Deus ouvirá”.
É uma variação de Isma’il, variante árabe de Ismael, nome originado no hebraico Yishmaél, Ishmael, relacionado ao elemento yishmá, que quer dizer “ele ouvirá”, e significa “Deus ouve”.","Hebraica, Árabe",https://www.dicionariodenomesproprios.com.br/ismail/
Ismar,"Significa “nobre de grande força” ou “Deus ouve”.
É um nome com dois possíveis étimos. A partir do alemão Ismar, formado pela união dos elementos eisin, que significa “ferro” e mar, que quer dizer “brilhante, ilustre”, significa “nobre de grande força”. É provável que o nome tenha sido dado originalmente a uma pessoa que possuía tais qualidades.","Hebraica, Alemã",https://www.dicionariodenomesproprios.com.br/ismar/
Ismênio,Aquele que é desejado.,Grega,https://www.dicionariodenomesproprios.com.br/ismenio/
Isnar,Forte.,Árabe,https://www.dicionariodenomesproprios.com.br/isnar/
Isnardo,"Saudade, grande desejo de amor.",Teutônica,https://www.dicionariodenomesproprios.com.br/isnardo/
Issa,"Significa “Deus é a salvação”, “Jeová é a redenção”;  ""o meu Deus é um juramento"" ou ""Deus é abundância"".
Embora não seja possível confirmar qual o étimo do nome Issa, estudiosos da onomástica indicam a possibilidade de que este seja um nome masculino de origem árabe.",Árabe,https://www.dicionariodenomesproprios.com.br/issa/
Itabira,Pedregulho.,Indígena,https://www.dicionariodenomesproprios.com.br/itabira/
Ítaco,"Herói de ítaca, ilha do mar Jônio.",Grega,https://www.dicionariodenomesproprios.com.br/itaco/
Itagiba,"Forte braço, como pedra.",Indígena,https://www.dicionariodenomesproprios.com.br/itagiba/
Itajuí,Riacho onde se encontra ouro.,Indígena,https://www.dicionariodenomesproprios.com.br/itajui/
Ítalo,"Significa “touro”, “vitelo” ou “o italiano”.
Ítalo é um nome de origem grega. Surge da palavra italós, que quer dizer literalmente “touro” ou “vitelo”.",Grega,https://www.dicionariodenomesproprios.com.br/italo/
Itamar,"Significa “nobre muito rico”, “nobre possuidor de muitos bens”.
Itamar é um nome de origem germânica. Surge do germânico Etamar, que resulta da junção dos elementos ead e mar, os quais conferem ao nome um significado muito bonito.",Germânica,https://www.dicionariodenomesproprios.com.br/itamar/
Itambé,Pedra pontuda e com corte.,Indígena,https://www.dicionariodenomesproprios.com.br/itambe/
Itapoã,Pedra redonda.,Tupi,https://www.dicionariodenomesproprios.com.br/itapoa/
Itápolis,Cidade de pedra.,Tupi,https://www.dicionariodenomesproprios.com.br/itapolis/
Itatiba,Lugar com muitos pedregulhos.,Indígena,https://www.dicionariodenomesproprios.com.br/itatiba/
Itaú,Pedra preta.,Indígena,https://www.dicionariodenomesproprios.com.br/itau/
Itono,"Filho de Anfictião, casou-se com a ninfa Melanipa.",Grega,https://www.dicionariodenomesproprios.com.br/itono/
Itubore,Personagen dos bororos.,Indígena,https://www.dicionariodenomesproprios.com.br/itubore/
Ituriel,Um dos personagens de voltaire.,Latina,https://www.dicionariodenomesproprios.com.br/ituriel/
Ivã,Variação de João.,Búlgara,https://www.dicionariodenomesproprios.com.br/iva/
Ivaí,Riacho de frutos.,Indígena,https://www.dicionariodenomesproprios.com.br/ivai/
Ivair,"Significa “arqueiro militar”.
A origem do nome Ivair é nórdica. Do nórdico antigo Ivarr, chegou ao inglês na forma Ivar. Seu significado “arqueiro militar” é o resultado da junção dos elementos yr, que significa “arco”, e arr, que significa “guerreiro”.",Nórdica,https://www.dicionariodenomesproprios.com.br/ivair/
Ivaldir,"Personagem da mitologia germânica, era o pai dos anões que ferravam os cavalos.",Teutônica,https://www.dicionariodenomesproprios.com.br/ivaldir/
Ivan,"Significa “Deus é gracioso”, “agraciado por Deus”, “a graça e misericórdia de Deus” ou “Deus perdoa”.
Este é um nome que se originou a partir do russo Iván, a forma antiga do eslavo Ioannu, derivado, por sua vez, do grego Ioannes.","Hebraica, Eslava, Russa",https://www.dicionariodenomesproprios.com.br/ivan/
Ivanhoé,Príncipe heróico milenar.,Anglo-Saxônica,https://www.dicionariodenomesproprios.com.br/ivanhoe/
Ivanildo,"Significa “Deus é cheio de graça”, “agraciado por Deus” ou “a graça e misericórdia de Deus” e “Deus perdoa”.
Ivanildo está calcado no nome Ivan, o qual surge a partir da variante russa Iván.","Hebraica, Russa",https://www.dicionariodenomesproprios.com.br/ivanildo/
Ives,"Significa “teixo” ou “Deus é cheio de graça”, “Deus perdoa”.
É a forma inglesa de Yves, uma variante francesa medieval de Ivo, nome com duas possibilidades de origens.","Hebraica, Francesa, Inglesa, Germânica, Russa",https://www.dicionariodenomesproprios.com.br/ives/
Ivo,"Significa “teixo” ou “Deus é cheio de graça”, “Deus perdoa”.
É um nome com duas possíveis origens, uma através do germânico, como uma forma abreviada dos nomes que se iniciam com o elemento iv, que significa “teixo”, um tipo de árvore muito utilizada na Idade Média para a fabricação de arcos e flechas.","Hebraica, Germânica, Russa",https://www.dicionariodenomesproprios.com.br/ivo/
Ivor,Saudação ou reverência ao guerreiro.,Escandinava,https://www.dicionariodenomesproprios.com.br/ivor/
Iwin,Moço bonito.,Havaiana,https://www.dicionariodenomesproprios.com.br/iwin/
Izolino,"Sozinho, solitário.",Esperanto,https://www.dicionariodenomesproprios.com.br/izolino/
Jabal,"Significa ""um riacho"", ""um córrego"".
Esse nome masculino tem origem hebraica e significa ""um riacho"", ""um córrego"".","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/jabal/
Jabel,Descendente de Lameque.,Grega,https://www.dicionariodenomesproprios.com.br/jabel/
Jabino,Nome de dois dos reis de canaã.,Hebraica,https://www.dicionariodenomesproprios.com.br/jabino/
Jaboatão,"Significa ""tronco"", ""árvore do tronco reto"". 
Esse nome possivelmente surgiu a partir da palavra indígena yapoatan, derivada do tupi-guarani nheengatu e significa ""tronco"", ""árvore do tronco reto"", que se refere a uma árvore que era comum na região pernambucana, utilizada na construção de mastros para embarcações.",Tupi,https://www.dicionariodenomesproprios.com.br/jaboatao/
Jabriel,Criado por Deus.,Hebraica,https://www.dicionariodenomesproprios.com.br/jabriel/
Jabril,Força de Deus.,Árabe,https://www.dicionariodenomesproprios.com.br/jabril/
Jace,"Significa “aquele que cura”; “Deus (Jeová) é a salvação”, “Deus (Jeová) é auxílio”.
Esse nome masculino é uma forma encurtada de Jason, que tem origem grega e surge a partir de dois étimos. Um deles se refere ao nome grego Iáson, enquanto o outro se refere a Eáson.Iáson, o mesmo que Jasão em português, significa “aquele que cura”.Eáson, por sua vez, é uma helenização do nome hebraico Yeshua, o mesmo que Jesus em português, e significa “Deus (Jeová) é a salvação”, “Deus (Jeová) é auxílio”.",Grega,https://www.dicionariodenomesproprios.com.br/jace/
Jacicoê,Madrugada.,Tupi,https://www.dicionariodenomesproprios.com.br/jacicoe/
Jaciendi,O que a Lua reflete.,Indígena,https://www.dicionariodenomesproprios.com.br/jaciendi/
Jacimira,Significa Homem da Lua.,Indígena,https://www.dicionariodenomesproprios.com.br/jacimira/
Jacinir,Inseto.,Indígena,https://www.dicionariodenomesproprios.com.br/jacinir/
Jacinto,"Significa “ai de mim!”.
Tem origem no grego Hyákinthos, a partir do latim Hyacinthu, que quer dizer literalmente “ai de mim!”.","Grega, Mitológica",https://www.dicionariodenomesproprios.com.br/jacinto/
Jacir,Variante de Jacira.,Indígena,https://www.dicionariodenomesproprios.com.br/jacir/
Jackson,"Significa ""filho de Jack"", ""filho do homem agraciado por Deus"".
Jackson é um sobrenome de origem inglesa que junta o diminutivo de John, Jack, com a palavra son, que em inglês quer dizer ""filho"". Jack é um diminutivo do nome John em inglês, porque durante a idade medieval, por influência do germânico, o nome John passou a se escrever Jackin.",Inglesa,https://www.dicionariodenomesproprios.com.br/jackson/
Jacome,Variação de Jacó.,Hebraica,https://www.dicionariodenomesproprios.com.br/jacome/
Jácomo,Aquele que vence.,Italiana,https://www.dicionariodenomesproprios.com.br/jacomo/
Jacques,"Significa “aquele que vem do calcanhar”.
Jacques é a variante gráfica francesa de Jacó e Jacob, nomes que se originaram a partir do hebraico Yaoqobh, derivado do aramaico iqbá, acadiano iqbu e árabe aqib, que significa “calcanhar”.","Hebraica, Francesa",https://www.dicionariodenomesproprios.com.br/jacques/
Jacqui,Veja Jaqui,Latina,https://www.dicionariodenomesproprios.com.br/jacqui/
Jáder,"Significa “pedra preciosa” ou “pedra do flanco”.
Jáder (ou Jader) é um nome masculino, considerado uma variante de Jade, nome derivado a partir do latim Ilia, que quer dizer “pedro do flanco”.",Latina,https://www.dicionariodenomesproprios.com.br/jader/
Jadon,Profeta judeu.,Hebraica,https://www.dicionariodenomesproprios.com.br/jadon/
Jadson,"Significa “filho de Jack”, “filho do homem agraciado por Deus”; “filho de Jac”, “filho de Jacó”, “filho daquele que vem do calcanhar”; “filho de Jade”, “filho de uma pedra preciosa”.
Existem uma série de possibilidades de origem do nome Jadson, uma invenção brasileira cuja personalidade mais conhecida é Jadson, da dupla sertaneja Jads e Jadson.",Latina,https://www.dicionariodenomesproprios.com.br/jadson/
Jae,"Significa ""talentoso"", ""hábil"" ou ""rico"", ""portador de fortunas"".
Nome curto que também é comumente utilizado com outros caracteres, ele significa ""talento"", ""habilidade"" ou ""riqueza"", ""fortuna"".",Coreana,https://www.dicionariodenomesproprios.com.br/jae/
Jafar,"Córrego, riacho.",Árabe,https://www.dicionariodenomesproprios.com.br/jafar/
Jafé,"Significa “filho de Noé”, “descendente de Noé”; “aquele que acrescenta”.
A origem do nome Jafé é hebraica. Embora não seja possível confirmar o seu significado, há hipóteses que surgem em função do nome ser mencionado nas Escrituras Sagradas.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/jafe/
Jafet,Filha de Noé.,Hebraica,https://www.dicionariodenomesproprios.com.br/jafet/
Jaguar,O tigre.,Latina,https://www.dicionariodenomesproprios.com.br/jaguar/
Jailson,"Significa “filho da reluzente”, “filho do hilário”, “filho do guerreiro” ou “filho do iluminado”.
Nome de origem desconhecida, pode ser uma variante de Ailson, nome com possibilidade de trés étimos:","Hebraica, Inglesa, Irlandesa",https://www.dicionariodenomesproprios.com.br/jailson/
Jailton,"Significa “natural da cidade da colina”, “habitante da cidade da colina”; “o que nasceu junto ao rio que brame”, “habitante das mediações do rio que tem um barulho ensurdecedor”.
Jailton é um nome que surge como uma invenção brasileira.",Inglesa,https://www.dicionariodenomesproprios.com.br/jailton/
Jaime,"Significa ""aquele que vem do calcanhar"".
O nome Jaime surge do espanhol antigo, com a grafia Jayme e partilha do mesmo significado que Jacó, ""aquele que vem do calcanhar"".","Hebraica, Espanhola",https://www.dicionariodenomesproprios.com.br/jaime/
Jair,"Significa ""ele brilha"", ""ele resplandece"" ou ""ele ilumina"".
O nome Jair tem origem a partir do hebraico Ya’ir, que significa ""iluminado por Deus"". Este nome aparece no Velho Testamento da Bíblia Sagrada Cristã. No Novo Testamento, aparece um personagem chamado Jairo, a variante grega desse nome.","Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/jair/
Jaire,Chefe da sinagoga de cafarnaum.,Hebraica,https://www.dicionariodenomesproprios.com.br/jaire/
Jairo,"Significa ""o iluminado"" ou ""aquele que Deus desperta"", ou ainda, ""ele ilumina"", ""ele levanta"". 
Jairo é a variante grega do nome hebraico Jair, que tem origem no hebraico Iair, que significa ""o iluminado"" ou ""aquele que Deus desperta"", ou ainda, ""ele ilumina"", ""ele levanta"".","Grega, Hebraica, Bíblica",https://www.dicionariodenomesproprios.com.br/jairo/
Jakob,Variante escandinava de Jacob.,Escandinava,https://www.dicionariodenomesproprios.com.br/jakob/
Jamal,"Significa ""belo"", ""bonito"", ""formoso"", ou simplesmente ""beleza"".
Jamal é um nome de origem árabe, e uma variante do nome Jamil. Jamil é um nome árabe que significa ""belo"".",Árabe,https://www.dicionariodenomesproprios.com.br/jamal/
Jamil,"Significa ""formoso"", ""belo"".
Jamil é um nome com origem no árabe Jamil e tem várias variantes, sendo que Jamal é a mais conhecida.",Árabe,https://www.dicionariodenomesproprios.com.br/jamil/
Jandir,"Significa “abelha de mel”, “melíflua”; “homem agradável”, “homem cuja companhia é agradável”, “homem harmonioso”.
Jandir surge como variante masculina do nome indígena Jandira.","Tupi, Indígena",https://www.dicionariodenomesproprios.com.br/jandir/
Jango,"Diminutivo de João. Apelido de João Goulart, ex-presidente do Brasil.",Hebraica,https://www.dicionariodenomesproprios.com.br/jango/
Jânio,"Significa “de Jano”, “pertencente a Jano”, “da natureza do dia”, “do Sol”.
É uma forma relativa de Jano e significa “de Jano, da natureza de Jano”.",Latina,https://www.dicionariodenomesproprios.com.br/janio/
Jannike,Variante ortográfica germânica de Jane.,Germânica,https://www.dicionariodenomesproprios.com.br/jannike/
Jano,"O mais antigo rei da itália, era filho de Apolo e Creusa.",Romana,https://www.dicionariodenomesproprios.com.br/jano/
Januário,"Significa “consagrado a Jano” ou “consagrado ao mês de janeiro”.
Januário é um nome masculino e que se originou a partir do latim januariu, termo que era utilizado para se referir ao indivíduo consagrado a Jano (Janus) – deus romano das mudanças e transições.","Latina, Mitológica",https://www.dicionariodenomesproprios.com.br/januario/
Jáper,Maneira de escrever Gaspar.,Inglesa,https://www.dicionariodenomesproprios.com.br/japer/
Jaque,"Grafia adaptada do nome francês Jacques.
É a forma francesa do nome Jacó, de origem hebraica.","Hebraica, Francesa",https://www.dicionariodenomesproprios.com.br/jaque/
Jaques,"Significa “aquele que vem do calcanhar”.
É uma variação de Jacques, versão francesa de Jacó, que surgiu através do hebraico Yaaqobh, relacionado ao aramaico iqbá, acadiano iqbu, árabe aqib, que quer dizer “calcanhar”, e significa “aquele que vem no calcanhar”.","Hebraica, Francesa",https://www.dicionariodenomesproprios.com.br/jaques/
Jaqui,Apelido carinhoso para Jaqueline.,Latina,https://www.dicionariodenomesproprios.com.br/jaqui/
Jarbas,"Significa “aquele que Baal fez nobre” ou “o nobre do deus”.
A origem etimológica de Jarbas é incerta, no entanto alguns etimologistas acreditam que seja de origem fenícia e esteja relacionado com o deus Baal, considerado a principal divindade desse povo.",Fenícia,https://www.dicionariodenomesproprios.com.br/jarbas/
